score,name,category,reviews,rating,phone,website,email,address,flags,sector
47,Mosaic Property Management,Services,255,4.3,(480) 588-9500,http://www.wemanageaz.com/,,"2218 E Williams Field Rd #255, Gilbert, AZ 85295, USA",large/established — may exceed $500k solo cap,hoa-management
47,Caldwell Property Management,Services,212,4.3,(480) 834-9200,https://caldwellaz.com/?utm_source=omg-gbp&utm_medium=webclick,,"3140 N Arizona Ave Ste #117, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap,hoa-management
47,SGI Property Management,Services,355,4.1,(602) 714-7933,https://www.phoenixpropertymanagement.biz/,,"201 E Lexington Ave, Phoenix, AZ 85012, USA",large/established — may exceed $500k solo cap,hoa-management
47,United Central Industrial Supply,Manufacturer,2,4.0,(602) 305-9772,http://www.unitedcentral.net/,,"3814 E Roeser Rd, Phoenix, AZ 85040, USA",thin reviews — verify it's real,specialty-distribution
47,Sunset Wholesale West,Wholesaler,161,4.4,(602) 354-3870,http://sunsetwholesalewest.com/,,"3337 N 35th Ave, Phoenix, AZ 85017, USA",large/established — may exceed $500k solo cap,specialty-distribution
47,Transamerican Wholesale,Wholesaler,4,4.0,(602) 218-4720,https://maps.google.com/?cid=6566155524315059535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2202 S 7th St, Phoenix, AZ 85034, USA",thin reviews — verify it's real,specialty-distribution
47,Crescent Crown Distributing,Wholesaler,174,4.3,(480) 685-2000,https://www.crescentcrown.com/,,"1640 W Broadway Rd, Mesa, AZ 85202, USA",large/established — may exceed $500k solo cap,specialty-distribution
47,US Foods CHEF'STORE,Wholesaler,450,4.4,(480) 838-1199,https://www.chefstore.com/locations/store/tempe-8105/,,"3115 S McClintock Dr, Tempe, AZ 85282, USA",large/established — may exceed $500k solo cap,specialty-distribution
47,Total Source Foodservice,Wholesaler,4,4.0,(602) 231-8638,http://www.totalsourcefdsrv.com/,,"4023 E McDowell Rd, Phoenix, AZ 85008, USA",thin reviews — verify it's real,specialty-distribution
47,The Good Vibe,Wholesaler,4,4.0,(949) 836-2082,https://www.goodvibemen.com/,,"2850 S 36th St suite a 10, Phoenix, AZ 85034, USA",thin reviews — verify it's real,specialty-distribution
47,Hensley Beverage Company (Bud Light/Budweiser),Wholesaler,184,4.0,(480) 968-2471,http://hensley.com/,,"2555 N Nevada St, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap,specialty-distribution
47,Nozomi Aquatic Center,Swimming Pool,304,4.4,(480) 782-2636,https://www.chandleraz.gov/explore/chandler-aquatics,,"250 S Kyrene Rd, Chandler, AZ 85226, USA",large/established — may exceed $500k solo cap,pool-service
43,HOA Management Company,Services,0,0.0,(480) 485-2771,https://www.phoenixhoamanagementservices.com/,,"2828 N Central Ave, Phoenix, AZ 85004, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,Arizona HOA Management,Consultant,0,0.0,(602) 944-3338,http://myazhoa.com/?page_id=25,,"3201 W Peoria Ave, Phoenix, AZ 85029, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,Community Management and Consulting,Services,3,1.0,(602) 943-2384 ext. 102,http://www.communitymanagementaz.com/tapatiocove/sub_category_list.asp?category=5&title=Contact+Community+Manager,,"3612 W Dunlap Ave Ste G, Phoenix, AZ 85051, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,Trilogy Community Management,Services,0,0.0,(623) 688-5844 ext. 6,http://www.paramountamaz.com/,,"2432 W Peoria Ave #1044, Phoenix, AZ 85029, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,Southwest Community Management,Services,0,0.0,(480) 657-9142,https://www.southwestcommunitymgmt.com/,,"9442 E Riviera Dr, Scottsdale, AZ 85260, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,Sonoran Heights HOA,Association / Organization,0,0.0,(602) 288-2627,https://www.sonoranheightsscottsdale.com/,,"1600 W Broadway Rd, Tempe, AZ 85282, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,sterling place hoa,Association / Organization,0,0.0,(480) 355-1190,http://sterlingplacehoa.org/page/26381~648427/Management-Company-Contacts,,"17787 N Perimeter Dr, Scottsdale, AZ 85255, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,EquinoxONE Community Management,Association / Organization,1,1.0,(480) 705-4046,http://hoapropertymanagement.com/,,"2705 S Alma School Rd #2, Chandler, AZ 85286, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
43,Professional Window Cleaning,Services,0,0.0,(602) 258-8484,https://www.professionalwindowcleaning.com/city/phoenix-az,,"801 E Washington St, Phoenix, AZ 85034, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,Cooks Window Cleaning,Services,0,0.0,(480) 589-9848,https://www.cookswindowcleaning.com/,,"12011 N 19th Ave Unit 1, Phoenix, AZ 85029, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,Window Cleaning & Power Washing,Services,0,0.0,(602) 882-9666,https://diamondhouseservices.com/contact/,,"4613 E Grovers Ave Grovers, Phoenix, AZ 85032, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,South Mountain Window Cleaning,Services,0,0.0,(480) 519-9327,https://www.southmountainwindowcleaning.com/,,"16013 S Desert Foothills Pkwy # 2022, Phoenix, AZ 85048, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,A-plus window cleaner,Services,0,0.0,(480) 886-4267,https://maps.google.com/?cid=18371680657616312050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"731 S Elm, Mesa, AZ 85202, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,AZ Window Services – Window Cleaning Division,Services,0,0.0,(602) 962-9357,https://azwindowservices.com/,,"2618 N 68th Pl, Scottsdale, AZ 85257, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,Sunscape Solutions Window Cleaning,Services,0,0.0,(480) 374-9155,https://maps.google.com/?cid=9560325275509395653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1124 E Sunburst Ln, Tempe, AZ 85284, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
43,RB Pool Service,Services,0,0.0,(480) 200-0179,http://www.rbpoolservice.com/,,"153 S Mesa Dr, Mesa, AZ 85204, USA",thin reviews — verify it's real; recurring/route sector,pool-service
43,Chandler Pool Service Pro,Services,0,0.0,(480) 780-1403,https://www.chandlerpoolservicepro.com/contact,,"250 S Elizabeth Way, Chandler, AZ 85225, USA",thin reviews — verify it's real; recurring/route sector,pool-service
43,Arizona Pool Service Professionals,General Contractor,1,1.0,(480) 460-1612,https://maps.google.com/?cid=8084611783199990839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1699 S College Ave, Tempe, AZ 85281, USA",thin reviews — verify it's real; recurring/route sector,pool-service
43,Badger Pool Service & Repair LLC,Services,0,0.0,(480) 252-0297,https://maps.google.com/?cid=7329770180205872651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2727 E University Dr #67, Tempe, AZ 85288, USA",thin reviews — verify it's real; recurring/route sector,pool-service
43,Scorpion Guard Pest Control,Services,0,0.0,(480) 878-6450,https://www.scorpionguardpestcontrol.com/tempe-arizona/,,"9010 S McClintock Dr, Tempe, AZ 85284, USA",thin reviews — verify it's real; recurring/route sector,pest-control
43,DK Tempe Vending,Manufacturer,0,0.0,(602) 810-2630,https://dktempevending.com/,,"4023 S 24th St, Phoenix, AZ 85040, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Greatamericanvending,Manufacturer,0,0.0,(480) 799-0371,https://maps.google.com/?cid=12561343585262721935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"232 S 12th Ave, Phoenix, AZ 85007, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Ford Vending,Manufacturer,0,0.0,(602) 818-4267,https://maps.google.com/?cid=15438234456531309398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Phoenix, AZ 85032, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Ananda Vending LLC,point_of_interest / establishment,1,1.0,(602) 883-9644,https://ananda-vending-ss0zq.zensmb.com/,,"2550 W Gaby Rd, Phoenix, AZ 85041, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Legacy Vending Solutions LLC,Manufacturer,0,0.0,(623) 565-8149,https://maps.google.com/?cid=11210572001272301387&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"6128 N 43rd Ave, Glendale, AZ 85301, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Commercial Vending Corp,Manufacturer,0,0.0,(602) 763-8563,http://www.commercialvending.net/,,"2618 W 1st St #4, Tempe, AZ 85281, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Daves Vending,Manufacturer,0,0.0,(623) 516-8814,https://maps.google.com/?cid=5478727939465275728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"19202 N 20th Dr, Phoenix, AZ 85027, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Ace Vending,Corporate Office,4,2.5,(602) 453-0304,https://maps.google.com/?cid=11993427349940220044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"3610 E Southern Ave Ste 2, Phoenix, AZ 85040, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Fun Time Vending,Manufacturer,1,2.0,(602) 616-3751,https://maps.google.com/?cid=10227193609285596597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"730 E Brown Rd, Mesa, AZ 85203, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Live Healthy Vending,Manufacturer,0,0.0,(623) 295-9170,http://livehealthyvending.com/,,"3104 E Broadway Rd #100, Mesa, AZ 85204, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Evans Vending,Manufacturer,0,0.0,(480) 382-3028,https://evansvending.com/,,"450 E Willis Rd #91, Chandler, AZ 85286, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Chandler Vending Ltd,Manufacturer,0,0.0,(602) 568-4848,https://maps.google.com/?cid=17390161985465785399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"7615 S Kenwood Ln, Tempe, AZ 85284, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
43,Sedona Springs Water Delivery,Services,0,0.0,(201) 450-6390,https://sedonaspringswater.com/,,"10632 N Scottsdale Rd, Scottsdale, AZ 85254, USA",thin reviews — verify it's real; recurring/route sector,coffee-water-service
43,Coffee Support,Wholesaler,1,5.0,,https://www.coffeesupport.com/,,"1329 N 29th Dr, Phoenix, AZ 85009, USA",thin reviews — verify it's real; no phone,specialty-distribution
39,City Property Management,Services,706,3.7,(602) 437-4777,https://cityproperty.com/?utm_campaign=gmb,,"4645 E Cotton Gin Loop, Phoenix, AZ 85040, USA",large/established — may exceed $500k solo cap,hoa-management
39,TCT Property Management Services,Services,258,3.9,(480) 632-4222,https://www.tctproperties.com/,,"2500 S Power Rd Suite 121, Mesa, AZ 85209, USA",large/established — may exceed $500k solo cap,hoa-management
39,PRS Property Management,Services,309,3.7,(480) 838-3500,http://www.prsrentals.com/,,"4129 W Milky Way, Chandler, AZ 85226, USA",large/established — may exceed $500k solo cap,hoa-management
39,Austin Fleck Property Management,Services,155,3.8,(480) 361-6105,http://austinfleck.com/,,"1206 E Warner Rd Ste 201, Gilbert, AZ 85296, USA",large/established — may exceed $500k solo cap,hoa-management
39,Red Hawk Property Management,Services,160,3.9,(480) 396-9766,http://redhawkpropertymanagement.com/,,"2451 E Baseline Rd #410, Gilbert, AZ 85234, USA",large/established — may exceed $500k solo cap,hoa-management
39,Zen Rent Property Management,Services,156,3.7,(844) 204-7368,https://www.zenrentpm.com/,,"1855 E Southern Ave #112, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap,hoa-management
39,Beer and Wine Distributors of Arizona,wholesaler / point_of_interest / establishment,2,3.0,(602) 283-1036,http://www.bwdaz.com/,,"2 N Central Ave Suite 1800, Phoenix, AZ 85004, USA",thin reviews — verify it's real,specialty-distribution
39,Hensley Beverage Company,Wholesaler,178,3.5,(602) 264-1635,http://hensley.com/,,"4201 N 45th Ave, Phoenix, AZ 85031, USA",large/established — may exceed $500k solo cap,specialty-distribution
39,Coosemans Phoenix LLC,Wholesaler,4,3.0,(602) 253-0210,https://coosephoenix.com/,,"2120 S 7th Ave #120, Phoenix, AZ 85007, USA",thin reviews — verify it's real,specialty-distribution
39,Imperial Wholesale,Building Materials Store,174,3.9,(480) 986-6900,https://imperialwholesale.com/,,"9602 E Apache Trail, Mesa, AZ 85207, USA",large/established — may exceed $500k solo cap,specialty-distribution
39,US Foods,Wholesaler,2,3.0,(480) 927-4700,https://www.usfoods.com/locations/produce-distributor-in-scottsdale--arizona.html?utm_medium=organic&utm_source=google_business_profile&utm_campaign=scottsdale_az,,"16100 N 71st St Suite 400, Scottsdale, AZ 85254, USA",thin reviews — verify it's real,specialty-distribution
39,Hook to Fork,Wholesaler,2,3.0,(203) 444-4287,http://www.hooktofork.com/,,"1155 W 23rd St Ste 3a, Tempe, AZ 85282, USA",thin reviews — verify it's real,specialty-distribution
39,Sundance Pool Cleaning & Repair mesa arizona,Lodging,2,3.5,,https://maps.google.com/?cid=14977019185961592689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1550 N Stapley Dr, Mesa, AZ 85203, USA",thin reviews — verify it's real; no phone; recurring/route sector,pool-service
33,"Associated Property Management, Inc.",Services,165,2.6,(480) 941-1077,http://apm-management.com/,,"3260 E Indian School Rd, Phoenix, AZ 85018, USA",large/established — may exceed $500k solo cap,hoa-management
33,skyline ranch ii homeowners association,Association / Organization,0,0.0,(602) 437-4777,https://cityproperty.com/hoportal/,,"4645 E Cotton Gin Loop, Phoenix, AZ 85040, USA",thin reviews — verify it's real,hoa-management
33,Seville Homeowners Association,Association / Organization,4,2.3,(866) 553-8290,http://www.sevillehoa.org/page/15790~183367/Important-Numbers-and-Community-Contacts,,"6847 S Jacqueline Way, Gilbert, AZ 85298, USA",thin reviews — verify it's real,hoa-management
33,Stonecreek Homeowners Association,Association / Organization,1,1.0,(480) 838-6900 ext. 4,https://www.stonecreekazhoa.com/contact.html,,"1660 S Alma School Rd, Mesa, AZ 85210, USA",thin reviews — verify it's real,hoa-management
33,Legacy Mesa HOA,Association / Organization,4,2.5,,https://www.legacymesacommunity.com/,,"N Legacy St, Mesa, AZ 85213, USA",thin reviews — verify it's real; no phone; recurring/route sector,hoa-management
33,FYVE Property Management - Arizona,Services,4,1.0,(866) 934-3983,http://www.fyve.com/,,"9590 E Ironwood Square Dr, Scottsdale, AZ 85258, USA",thin reviews — verify it's real,hoa-management
33,Estancia Community Association,Association / Organization,0,0.0,(480) 342-9174,https://estanciacommunity.com/,,"9801 E Dynamite Blvd, Scottsdale, AZ 85262, USA",thin reviews — verify it's real,hoa-management
33,Garden Lakes Community Association,Association / Organization,0,0.0,(480) 921-7500,https://www.gardenlakesaz.com/,,"8360 East Vía de Ventura, Scottsdale, AZ 85258, USA",thin reviews — verify it's real,hoa-management
33,La Solana HOMEOWNERS ASSOCIATION,Association / Organization,0,0.0,(602) 957-9191,http://lasolanahoa.org/,,"1600 W Broadway Rd Ste 200, Tempe, AZ 85282, USA",thin reviews — verify it's real,hoa-management
33,Alterra Homeowners Association,Association / Organization,3,1.0,(623) 251-5260,https://maps.google.com/?cid=5492058898403205022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"21639 N 12th Ave, Phoenix, AZ 85027, USA",thin reviews — verify it's real,hoa-management
33,Red Hawk Property Management Chandler AZ,Services,0,0.0,(877) 396-9766,https://redhawkpropertymanagement.com/chandler-property-management/,,"3100 W Ray Rd #201r, Chandler, AZ 85226, USA",thin reviews — verify it's real,hoa-management
33,Kestrel Property Management,Services,2,1.0,(480) 893-7515,http://kestrelpropertymanagement.com/,,"4160 W Kitty Hawk Way, Chandler, AZ 85226, USA",thin reviews — verify it's real,hoa-management
33,Fox Crossing Homeowners Association,Association / Organization,3,2.0,(602) 957-9191,https://foxcrossing.org/,,"3572 S Sandpiper Dr, Chandler, AZ 85248, USA",thin reviews — verify it's real,hoa-management
33,PureSpring Water Softeners & Filters,Suppliers,0,0.0,(602) 898-0375,https://purespringwatersoftenersfiltersphoenix.com/,,"1020 N 21st Ave #160, Phoenix, AZ 85009, USA",thin reviews — verify it's real,water-treatment
33,Wellness Water Filtration Systems,Suppliers,0,0.0,(602) 878-2722,https://wellnesswaterfiltrationsystemsphoenixaz.com/,,"3102 N Central Ave, Phoenix, AZ 85012, USA",thin reviews — verify it's real,water-treatment
33,PureSpring Water Softeners & Filters,Suppliers,0,0.0,(480) 520-9529,https://purespringwatersoftenersfiltersmesa.com/,,"1827 W Broadway Rd #220, Mesa, AZ 85202, USA",thin reviews — verify it's real,water-treatment
33,PureSpring Water Softeners & Filters,Suppliers,0,0.0,(480) 520-9534,https://purespringwatersoftenersfilterschandler.com/,,"466 E Chilton Dr #460, Chandler, AZ 85225, USA",thin reviews — verify it's real,water-treatment
33,PureSpring Water Softeners & Filters,Suppliers,0,0.0,(480) 520-9536,https://purespringwatersoftenersfiltersscottsdale.com/,,"7608 E Greenway Rd, Scottsdale, AZ 85260, USA",thin reviews — verify it's real,water-treatment
33,Wellness Water Filtration Systems,Suppliers,0,0.0,(480) 674-8685,https://wellnesswaterfiltrationsystemschandleraz.com/,,"3400 N Arizona Ave, Chandler, AZ 85225, USA",thin reviews — verify it's real,water-treatment
33,Wellness Water Filtration Systems,Suppliers,0,0.0,(928) 324-1911,https://wellnesswaterfiltrationsystemstempeaz.com/,,"85 E Broadway Rd, Tempe, AZ 85282, USA",thin reviews — verify it's real,water-treatment
33,AcaciaIT - IT Services for Phoenix/Scottsdale,Services,0,0.0,(480) 808-4851,https://maps.google.com/?cid=3087793423346314262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"6991 E Camelback Rd #D300, Scottsdale, AZ 85251, USA",thin reviews — verify it's real,msp-it
33,Managed IT Services,Services,0,0.0,(480) 302-7300,http://manageditarizona.com/,,"1350 W 23rd St, Tempe, AZ 85282, USA",thin reviews — verify it's real,msp-it
33,Skyline Wholesale Distribution LLC,Wholesaler,0,0.0,(602) 233-0007,https://maps.google.com/?cid=17385730675920543471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"3120 W Thomas Rd #802, Phoenix, AZ 85017, USA",thin reviews — verify it's real,specialty-distribution
33,US Foods,Wholesaler,450,2.5,(602) 269-7241,https://www.usfoods.com/locations/restaurant-supplier-in-phoenix--az.html?utm_medium=organic&utm_source=google_business_profile&utm_campaign=phoenix_az,,"4650 W Buckeye Rd, Phoenix, AZ 85043, USA",large/established — may exceed $500k solo cap,specialty-distribution
33,D&E Distributors,Suppliers,0,0.0,(623) 738-6647,https://maps.google.com/?cid=11275083082213657994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2525 W Cypress St, Phoenix, AZ 85009, USA",thin reviews — verify it's real,specialty-distribution
33,Sun Produce Specialties,Wholesaler,0,0.0,(602) 253-4518,https://sunproduceaz.com/,,"811 E Jackson St, Phoenix, AZ 85034, USA",thin reviews — verify it's real,specialty-distribution
33,"Candor Industrial Supply, Inc.",Manufacturer,0,0.0,(844) 522-6367,https://www.shopcandor.com/,,"1930 E 3rd St #8, Tempe, AZ 85288, USA",thin reviews — verify it's real,specialty-distribution
33,Espresso Italia// Infusion Distribution,Wholesaler,0,0.0,(480) 731-3236,https://www.infusiondistributionusa.com/,,"Espresso Italia L L C, 1340 E 8th St Ste 101, Tempe, AZ 85281, USA",thin reviews — verify it's real,specialty-distribution
33,Smw Industrial Supply Company,Manufacturer,0,0.0,(623) 252-7234,https://maps.google.com/?cid=13845641460576140037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"10115 E Bell Rd, Scottsdale, AZ 85260, USA",thin reviews — verify it's real,specialty-distribution
33,Dollar Only Wholesale,Wholesaler,2,1.0,(480) 477-6682,http://www.dollaronlywholesale.com/,,"14362 N Frank Lloyd Wright Blvd, Scottsdale, AZ 85260, USA",thin reviews — verify it's real,specialty-distribution
33,Designers Wholesale Source LLC,Wholesaler,0,0.0,(480) 642-1796,http://www.dwsource.com/,,"16441 N 91st St Suite 102, Scottsdale, AZ 85260, USA",thin reviews — verify it's real,specialty-distribution
33,Phoenicis Food Supply,Wholesaler,0,0.0,(480) 349-3719,https://foodsupplyaz.com/,,"122 S Hardy Dr #51, Tempe, AZ 85281, USA",thin reviews — verify it's real,specialty-distribution
33,Raneem's Wholesale,Wholesaler,0,0.0,(480) 517-1887,https://maps.google.com/?cid=1591030735099495885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2080 E University Dr, Tempe, AZ 85288, USA",thin reviews — verify it's real,specialty-distribution
33,KLR Import and Wholesale,Store,0,0.0,(480) 967-1151,https://www.klrimportandwholesale.com/,,"515 S 48th St, Tempe, AZ 85281, USA",thin reviews — verify it's real,specialty-distribution
33,"Control Distributors, LLC",Manufacturer,0,0.0,(480) 966-4388,http://www.controldistributors.com/,,"7305 W Boston St, Chandler, AZ 85226, USA",thin reviews — verify it's real,specialty-distribution
33,Viva Pet Supply,Wholesaler,0,0.0,(602) 800-8889,https://vivapetsupply.com/pages/contact-us,,"1900 W Chandler Blvd, Chandler, AZ 85224, USA",thin reviews — verify it's real,specialty-distribution
33,Chair-Mats,Wholesaler,0,0.0,(602) 710-7462,https://chair-mats.com/,,"302 W Melinda Ln #7, Phoenix, AZ 85027, USA",thin reviews — verify it's real,specialty-distribution
33,Rapid Exterminator Services,Services,0,0.0,(623) 240-9938,https://rapidexterminator.com/locations/scottsdale-az.html,,"7014 E Camelback Rd, Scottsdale, AZ 85251, USA",thin reviews — verify it's real,pest-control
33,Rapid Exterminator Services,Services,0,0.0,(623) 663-6514,https://rapidexterminator.com/locations/chandler-az.html,,"25 S Arizona Pl, Chandler, AZ 85225, USA",thin reviews — verify it's real,pest-control
33,"Apollo Vending Machine Sales, Service , Moving and Locator",Manufacturer,0,0.0,,http://www.apollovendingsolutions.com/,,"4450 S Gilbert Rd, Chandler, AZ 85249, USA",thin reviews — verify it's real; no phone; recurring/route sector,vending-micromarket
29,Lakewood Community Association,Association / Organization,2,3.0,,http://www.lakewoodcoa.com/page/22659~366217/Important-Numbers-and-Community-Contacts,,"15801 S Lakewood Pkwy W, Phoenix, AZ 85048, USA",thin reviews — verify it's real; no phone,hoa-management
29,Val Vista Water Treatment Plant,Services,3,3.7,,https://www.mesaaz.gov/residents/water/water-treatment,,"3200 E McDowell Rd, Mesa, AZ 85213, USA",thin reviews — verify it's real; no phone,water-treatment
29,"Vita Wholesale, LLC",Storage,2,3.5,,https://maps.google.com/?cid=7504855145438565039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"4025 N 31st Ave, Phoenix, AZ 85017, USA",thin reviews — verify it's real; no phone,specialty-distribution
23,"Minervini's Specialty Foods, Inc.",Wholesaler,0,0.0,,https://minervinis.com/,,"3820 N 30th Ave, Phoenix, AZ 85017, USA",thin reviews — verify it's real; no phone,specialty-distribution
